407.389728097	740
408.640483384	742
409.891238671	747
411.141993958	752
412.392749245	755
413.643504532	757
414.894259819	761
416.145015106	764
417.395770393	769
418.64652568	771
419.897280967	772
421.148036254	774
422.398791541	778
423.649546828	780
424.900302115	783
426.151057402	785
427.401812689	787
428.652567976	791
429.903323263	793
432.404833837	796
433.655589124	798
434.906344411	799
436.157099698	801
437.407854985	804
438.658610272	807
439.909365559	809
441.160120846	811
442.410876133	813
443.66163142	815
444.912386707	820
446.163141994	824
447.413897281	826
448.664652568	828
449.915407855	831
451.166163142	833
452.416918429	837
453.667673716	840
454.918429003	842
456.16918429	844
457.419939577	848
458.670694864	850
459.921450151	853
461.172205438	856
463.673716012	858
464.924471299	861
466.175226586	864
467.425981873	868
468.67673716	869
469.927492447	876
472.429003021	880
473.679758308	886
474.930513595	889
476.181268882	892
477.432024169	894
478.682779456	895
479.933534743	898
481.18429003	903
482.435045317	906
483.685800604	908
484.936555891	911
487.438066465	915
488.688821752	916
489.939577039	921
491.190332326	923
492.441087613	924
493.6918429	926
494.942598187	930
497.444108761	934
498.694864048	939
499.945619335	941
501.196374622	942
502.447129909	944
503.697885196	946
504.948640483	950
506.19939577	953
507.450151057	956
508.700906344	962
509.951661631	968
511.202416918	972
512.453172205	973
513.703927492	977
514.954682779	982
516.205438066	983
517.456193353	990
518.70694864	995
519.957703927	1000
521.208459215	1004
522.459214502	1006
523.709969789	1010
524.960725076	1012
526.211480363	1017
527.46223565	1021
528.712990937	1023
529.963746224	1028
531.214501511	1031
532.465256798	1034
533.716012085	1038
534.966767372	1039
536.217522659	1041
539.96978852	1046
541.220543807	1049
542.471299094	1055
543.722054381	1061
544.972809668	1062
546.223564955	1063
547.474320242	1067
548.725075529	1072
549.975830816	1075
551.226586103	1077
552.47734139	1080
553.728096677	1086
554.978851964	1089
556.229607251	1090
557.480362538	1093
558.731117825	1095
559.981873112	1100
561.232628399	1105
562.483383686	1107
563.734138973	1109
564.98489426	1113
566.235649547	1117
567.486404834	1120
568.737160121	1123
569.987915408	1125
571.238670695	1129
572.489425982	1130
573.740181269	1136
574.990936556	1139
576.241691843	1142
577.49244713	1146
578.743202417	1150
579.993957704	1153
581.244712991	1161
582.495468278	1163
583.746223565	1165
584.996978852	1170
586.247734139	1174
587.498489426	1175
588.749244713	1180
590.0	1183
591.250755287	1188
592.501510574	1193
593.752265861	1199
595.003021148	1205
596.253776435	1207
597.504531722	1215
598.755287009	1217
600.006042296	1221
601.256797583	1223
602.50755287	1229
603.758308157	1234
605.009063444	1235
606.259818731	1242
607.510574018	1251
608.761329305	1254
610.012084592	1259
611.262839879	1263
612.513595166	1268
613.764350453	1274
615.01510574	1279
616.265861027	1284
617.516616314	1290
618.767371601	1295
620.018126888	1303
621.268882175	1304
622.519637462	1309
623.770392749	1314
625.021148036	1318
626.271903323	1324
627.52265861	1330
628.773413897	1334
630.024169184	1337
632.525679758	1339
633.776435045	1344
635.027190332	1347
636.277945619	1353
637.528700906	1354
638.779456193	1357
641.280966767	1359
642.531722054	1360
643.782477341	1364
645.033232628	1366
646.283987915	1373
647.534743202	1379
648.785498489	1382
650.036253776	1387
651.287009063	1391
652.53776435	1396
653.788519637	1403
655.039274924	1407
656.290030211	1411
657.540785498	1415
658.791540785	1417
660.042296073	1422
661.29305136	1428
662.543806647	1431
663.794561934	1435
665.045317221	1437
666.296072508	1443
667.546827795	1445
668.797583082	1448
670.048338369	1454
672.549848943	1463
673.80060423	1465
675.051359517	1469
676.302114804	1470
677.552870091	1475
678.803625378	1477
680.054380665	1484
681.305135952	1486
682.555891239	1492
683.806646526	1494
685.057401813	1497
687.558912387	1502
688.809667674	1507
690.060422961	1510
691.311178248	1515
692.561933535	1520
693.812688822	1522
695.063444109	1528
696.314199396	1536
697.564954683	1540
698.81570997	1548
700.066465257	1555
701.317220544	1561
702.567975831	1562
703.818731118	1573
705.069486405	1576
706.320241692	1580
707.570996979	1591
708.821752266	1598
710.072507553	1602
711.32326284	1604
712.574018127	1610
713.824773414	1614
715.075528701	1624
716.326283988	1629
717.577039275	1635
718.827794562	1637
720.078549849	1644
721.329305136	1648
722.580060423	1653
723.83081571	1658
725.081570997	1661
726.332326284	1670
727.583081571	1673
728.833836858	1678
730.084592145	1681
731.335347432	1688
732.586102719	1692
733.836858006	1697
735.087613293	1699
736.33836858	1704
737.589123867	1708
738.839879154	1712
740.090634441	1717
741.341389728	1720
742.592145015	1726
743.842900302	1731
745.093655589	1733
746.344410876	1734
747.595166163	1740
748.84592145	1745
750.096676737	1749
751.347432024	1756
752.598187311	1758
753.848942598	1765
755.099697885	1771
756.350453172	1775
757.601208459	1776
758.851963746	1780
760.102719033	1784
761.35347432	1787
762.604229607	1790
763.854984894	1796
765.105740181	1802
766.356495468	1807
767.607250755	1808
768.858006042	1812
770.108761329	1815
771.359516616	1819
772.610271903	1826
773.86102719	1833
775.111782477	1834
776.362537764	1840
777.613293051	1844
778.864048338	1852
780.114803625	1858
781.365558912	1865
782.616314199	1868
783.867069486	1874
785.117824773	1879
786.36858006	1884
787.619335347	1886
788.870090634	1895
790.120845921	1902
791.371601208	1909
792.622356495	1913
793.873111782	1919
795.123867069	1924
796.374622356	1936
797.625377644	1939
798.876132931	1948
800.126888218	1952
801.377643505	1959
802.628398792	1961
803.879154079	1965
805.129909366	1970
806.380664653	1973
807.63141994	1974
808.882175227	1978
810.132930514	1983
811.383685801	1992
812.634441088	1996
813.885196375	2001
815.135951662	2005
816.386706949	2009
818.888217523	2011
820.13897281	2014
821.389728097	2020
822.640483384	2022
823.891238671	2028
825.141993958	2032
826.392749245	2033
827.643504532	2039
828.894259819	2041
830.145015106	2045
831.395770393	2050
832.64652568	2054
833.897280967	2062
835.148036254	2066
836.398791541	2068
837.649546828	2075
838.900302115	2080
840.151057402	2083
841.401812689	2090
842.652567976	2095
843.903323263	2098
845.15407855	2099
846.404833837	2102
847.655589124	2104
848.906344411	2108
850.157099698	2114
851.407854985	2117
852.658610272	2121
853.909365559	2124
856.410876133	2130
857.66163142	2136
858.912386707	2140
860.163141994	2142
861.413897281	2144
862.664652568	2149
863.915407855	2152
865.166163142	2155
866.416918429	2158
867.667673716	2160
868.918429003	2167
870.16918429	2168
871.419939577	2171
872.670694864	2173
873.921450151	2177
875.172205438	2179
877.673716012	2182
878.924471299	2185
880.175226586	2189
881.425981873	2193
882.67673716	2203
883.927492447	2204
885.178247734	2209
886.429003021	2212
887.679758308	2216
888.930513595	2217
890.181268882	2222
891.432024169	2225
892.682779456	2231
893.933534743	2232
895.18429003	2233
896.435045317	2236
897.685800604	2240
898.936555891	2242
900.187311178	2245
901.438066465	2247
902.688821752	2251
905.190332326	2256
906.441087613	2258
907.6918429	2263
908.942598187	2264
910.193353474	2270
911.444108761	2274
912.694864048	2276
913.945619335	2279
915.196374622	2283
916.447129909	2286
917.697885196	2290
918.948640483	2291
920.19939577	2294
921.450151057	2295
922.700906344	2299
923.951661631	2304
925.202416918	2309
926.453172205	2310
927.703927492	2316
928.954682779	2320
930.205438066	2322
931.456193353	2327
932.70694864	2331
933.957703927	2333
935.208459215	2338
936.459214502	2342
937.709969789	2344
938.960725076	2348
940.211480363	2354
941.46223565	2357
942.712990937	2361
943.963746224	2364
945.214501511	2369
946.465256798	2373
947.716012085	2374
948.966767372	2379
950.217522659	2384
951.468277946	2393
952.719033233	2397
953.96978852	2399
955.220543807	2403
956.471299094	2406
957.722054381	2408
958.972809668	2413
960.223564955	2415
961.474320242	2417
962.725075529	2421
963.975830816	2424
965.226586103	2426
966.47734139	2428
967.728096677	2435
968.978851964	2437
970.229607251	2441
971.480362538	2442
972.731117825	2446
973.981873112	2452
975.232628399	2453
976.483383686	2458
977.734138973	2461
978.98489426	2464
980.235649547	2468
981.486404834	2469
982.737160121	2471
983.987915408	2472
985.238670695	2473
986.489425982	2475
987.740181269	2477
990.241691843	2478
991.49244713	2479
993.993957704	2480
995.244712991	2482
996.495468278	2484
998.996978852	2486
1001.49848943	2487
1002.74924471	2488
1004.0	2489
